,tweet_id,timestamp,text,rating_denominator,name,rating,rating_numerator_new,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
334,818145370475810820,2017-01-08 17:20:31,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,10,Autumn,11/10,11,,2548,12195,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,62.19,Labrador_retriever,36.5,redbone,0.4
335,817827839487737858,2017-01-07 20:18:46,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,10,Buddy,13/10,13,,26871,51374,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,38.76,golden_retriever,26.48,Pekinese,12.21
336,817777686764523521,2017-01-07 16:59:28,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",10,Dido,13/10,13,doggo,2665,10702,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,73.33,flat-coated_retriever,21.41,Irish_water_spaniel,2.98
337,817536400337801217,2017-01-07 01:00:41,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu",10,Eugene,12/10,12,,2936,11718,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,97.14,French_bulldog,2.85,Boston_bull,0.01
339,817415592588222464,2017-01-06 17:00:38,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2",10,Strudel,11/10,11,puppo,938,5565,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,80.62,black-and-tan_coonhound,9.74,miniature_pinscher,8.6
340,817171292965273600,2017-01-06 00:49:53,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,10,Tebow,13/10,13,,2009,8721,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,29.55,Irish_setter,14.44,Chesapeake_Bay_retriever,7.79
341,817120970343411712,2017-01-05 21:29:55,Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,10,None,13/10,13,,2580,12168,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,56.88,Afghan_hound,22.94,golden_retriever,15.71
342,817056546584727552,2017-01-05 17:13:55,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,10,Chloe,11/10,11,,1633,8547,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,86.44,French_bulldog,9.75,German_shepherd,0.85
343,816816676327063552,2017-01-05 01:20:46,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,10,Timber,12/10,12,puppo,2029,9962,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,66.82,Pembroke,10.5,Siberian_husky,7.79
344,816697700272001025,2017-01-04 17:27:59,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,10,Binky,12/10,12,,2166,9728,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,75.7,Pomeranian,5.28,Maltese_dog,4.76
346,816336735214911488,2017-01-03 17:33:39,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,10,Dudley,11/10,11,,1933,8569,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,91.93,kuvasz,4.95,golden_retriever,1.19
347,816091915477250048,2017-01-03 01:20:49,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,10,Comet,12/10,12,,2122,8896,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,96.73,Samoyed,0.74,papillon,0.6
348,815990720817401858,2017-01-02 18:38:42,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p",10,Jack,11/10,11,doggo,1012,4924,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,42.88,miniature_pinscher,10.39,Staffordshire_bullterrier,8.9
349,815966073409433600,2017-01-02 17:00:46,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,10,None,13/10,13,pupper,8410,22302,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,50.63,Tibetan_terrier,29.57,otterhound,3.63
350,815736392542261248,2017-01-02 01:48:06,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,10,Akumi,11/10,11,,2244,9814,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,54.89,Cardigan,17.85,collie,14.64
351,815639385530101762,2017-01-01 19:22:38,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,10,Titan,12/10,12,,1641,8201,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,81.8,Norwegian_elkhound,14.0,malinois,2.48
353,814986499976527872,2016-12-31 00:08:17,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,10,Cooper,11/10,11,pupper,1272,7628,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,99.98,boxer,0.01,American_Staffordshire_terrier,0.0
354,814638523311648768,2016-12-30 01:05:33,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,10,Olivia,12/10,12,,2686,11214,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,65.08,kuvasz,5.33,cocker_spaniel,3.54
355,814530161257443328,2016-12-29 17:54:58,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,10,Alf,12/10,12,puppo,1850,8608,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,62.69,toy_poodle,26.56,soft-coated_wheaten_terrier,4.16
356,814153002265309185,2016-12-28 16:56:16,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,10,Oshie,12/10,12,,8629,28675,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever,49.01,Labrador_retriever,29.2,chow,7.25
357,813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,10,Chubbs,11/10,11,doggo,1856,9278,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,69.94,Eskimo_dog,25.64,Norwegian_elkhound,1.32
358,813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",10,Gary,14/10,14,,13906,36338,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,70.91,Boston_bull,24.76,boxer,1.89
359,813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,10,Sky,12/10,12,,1747,8294,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,50.12,Siberian_husky,22.88,Eskimo_dog,20.04
360,813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,10,Atlas,13/10,13,,7264,18614,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,90.6,Pomeranian,4.8,West_Highland_white_terrier,3.57
361,813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,10,None,11/10,11,doggo,1812,9217,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel,70.19,golden_retriever,12.03,Labrador_retriever,3.63
362,813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,10,None,13/10,13,,4333,19808,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever,88.82,Labrador_retriever,4.23,Saluki,0.97
365,813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,10,None,13/10,13,,2374,8459,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,84.87,Ibizan_hound,4.46,Italian_greyhound,1.86
366,813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,10,None,11/10,11,doggo,3118,11798,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,43.24,whippet,37.42,Siberian_husky,3.25
368,813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,10,Rocky,11/10,11,doggo,3619,10561,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,12.81,Boston_bull,11.7,kelpie,8.7
369,813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,10,Baron,11/10,11,,2774,9875,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,91.0,kelpie,4.26,miniature_pinscher,2.3
370,813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,10,Tyr,12/10,12,puppo,1951,7930,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier,77.64,Pembroke,11.5,basenji,4.89
371,813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,10,Bauer,13/10,13,,7337,20954,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever,91.48,Labrador_retriever,8.36,kuvasz,0.05
372,812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10,Swagger,10/10,10,,1899,7553,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff,98.93,boxer,0.7,French_bulldog,0.17
373,812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,10,Brandi,12/10,12,,1436,6602,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,32.69,golden_retriever,18.26,Leonberg,15.69
376,812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,10,Moe,13/10,13,,3649,13640,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever,78.49,cocker_spaniel,8.78,Labrador_retriever,8.33
378,811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,10,Halo,13/10,13,,1587,7526,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,38.61,Labrador_retriever,20.29,golden_retriever,17.05
379,811627233043480576,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10,Augie,10/10,10,,3072,12753,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,39.63,Pembroke,4.96,wire-haired_fox_terrier,4.63
380,811386762094317568,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,10,Craig,11/10,11,pupper,6375,20886,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,80.42,Cardigan,18.99,beagle,0.2
381,810984652412424192,2016-12-19 23:06:23,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",10,Sam,24/7,24,,1436,5317,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,golden_retriever,87.13,Tibetan_mastiff,3.67,Labrador_retriever,2.58
382,810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",10,Hunter,11/10,11,,1760,8987,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,82.08,Labrador_retriever,8.23,curly-coated_retriever,6.75
383,810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,10,Pavlov,11/10,11,puppo,2635,10954,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,75.35,Siberian_husky,16.62,Eskimo_dog,6.98
384,810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,10,Phil,13/10,13,,11207,35159,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,62.08,Eskimo_dog,15.84,Tibetan_mastiff,2.9
385,810254108431155201,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",10,Gus,12/10,12,,3371,14663,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,29.26,American_Staffordshire_terrier,26.12,Border_terrier,6.24
386,809920764300447744,2016-12-17 00:38:52,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10,None,10/10,10,,3935,15544,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,39.72,toy_poodle,27.45,miniature_poodle,13.47
387,809448704142938112,2016-12-15 17:23:04,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",10,None,12/10,12,,1465,6931,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,37.54,Cardigan,13.43,English_springer,7.37
388,809220051211603969,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,10,Kyro,12/10,12,,5590,19903,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,81.95,Samoyed,14.12,Pembroke,1.35
389,809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",10,Wallace,11/10,11,puppo,3523,13213,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,91.14,bloodhound,1.71,Labrador_retriever,1.18
390,808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,10,Ito,13/10,13,,3031,10120,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,36.95,miniature_pinscher,19.49,kelpie,16.01
392,808501579447930884,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,10,Koda,12/10,12,,2596,11304,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,45.42,cocker_spaniel,21.93,Irish_terrier,9.32
393,808106460588765185,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,10,None,12/10,12,,2211,8799,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,42.62,Labrador_retriever,25.74,Great_Pyrenees,12.65
394,808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,10,Cooper,12/10,12,,3534,12516,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,73.1,Staffordshire_bullterrier,13.07,American_Staffordshire_terrier,2.89
395,807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,10,Ollie,14/10,14,pupper,3609,14580,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,87.32,cocker_spaniel,3.37,chow,2.04
396,807106840509214720,2016-12-09 06:17:20,This is Stephan. He just wants to help. 13/10 such a good boy https://t.co/DkBYaCAg2d,10,Stephan,13/10,13,,55205,118117,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,50.54,Pomeranian,12.04,toy_terrier,7.7
397,807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,10,Lennon,12/10,12,,3862,13082,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,61.08,Irish_setter,21.36,Welsh_springer_spaniel,3.19
399,806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,10,Waffles,11/10,11,,2355,10216,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,93.86,Brittany_spaniel,3.67,Chesapeake_Bay_retriever,0.4
400,806219024703037440,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,10,incredibly,11/10,11,,1194,6440,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,83.51,Pomeranian,4.08,Eskimo_dog,2.13
401,805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,10,Major,12/10,12,,1923,8277,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,65.8,keeshond,31.91,Leonberg,0.79
402,805826884734976000,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,10,Duke,12/10,12,puppo,1819,6550,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,1,Siberian_husky,24.89,American_Staffordshire_terrier,9.83,Eskimo_dog,8.02
403,805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,10,Zeke,13/10,13,,1657,5751,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,64.31,German_shepherd,18.66,Border_terrier,10.93
405,805207613751304193,2016-12-04 00:30:29,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,10,Shooter,12/10,12,,1715,7836,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,24.47,Rhodesian_ridgeback,18.05,Cardigan,9.47
406,804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,10,Django,12/10,12,,3817,13707,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,91.58,German_shepherd,6.25,Leonberg,0.83
408,803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,10,Diogi,12/10,12,puppo,2745,10068,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,81.71,redbone,5.97,Irish_terrier,3.42
